,algo,mean_test_score,std_test_score,params
43,logisticregression,0.7870016051047728,0.005678867003837991,"{'C': 10, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
44,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
45,logisticregression,0.7885922172909599,0.005421963274704056,"{'C': 10, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
46,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
47,logisticregression,0.7884324028846168,0.006058369126333753,"{'C': 10, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
48,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
49,logisticregression,0.7896276496569316,0.00614244626958328,"{'C': 10, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
50,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
51,logisticregression,0.790925563159769,0.0061014838499966915,"{'C': 10, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
52,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
53,logisticregression,0.7906279229661147,0.006739370941864349,"{'C': 10, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
54,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
55,logisticregression,0.79069035093477,0.0070002128621928315,"{'C': 10, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
56,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
